units_sold_clean,price_clean,discount_clean,units_returned_clean,revenue_clean,revenue_recalc,revenue_diff,revenue_mismatch_flag,date_clean,month_clean,location_clean,platform_clean,category_clean,dup_flag,issue_flag,data_error_flag,business_alert_flag,ratio,revenue_uplift
132,"39,46","0,07",0,"5208,72","4844,1096","364,6104",,25/04/2022,2022-04,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
131,58,"0,01",4,7598,"7522,02","75,98",,25/04/2022,2022-04,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
143,"25,85","0,16",0,"3696,55","3105,102","591,448",,25/04/2022,2022-04,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
140,"36,43","0,23",1,"5100,2","3927,154","1173,046",,25/04/2022,2022-04,USA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
166,"58,96","0,24",1,"9787,36","7438,3936","2348,9664",,25/04/2022,2022-04,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
167,"20,53","0,16",0,"3428,51","2879,9484","548,5616",,25/04/2022,2022-04,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
164,"13,54","0,1",2,"2220,56","1998,504","222,056",,25/04/2022,2022-04,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
148,"47,46","0,14",1,"7024,08","6040,7088","983,3712",,25/04/2022,2022-04,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
143,"26,93","0,19",1,"3850,99","3119,3019","731,6881",,25/04/2022,2022-04,UK,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
166,"21,91","0,21",2,"3637,06","2873,2774","763,7826",,2/05/2022,2022-05,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
138,"27,89","0,21",1,"3848,82","3040,5678","808,2522",,2/05/2022,2022-05,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
158,"29,8","0,25",3,"4708,4","3531,3","1177,1",,2/05/2022,2022-05,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
136,"26,49","0,16",2,"3602,64","3026,2176","576,4224",,2/05/2022,2022-05,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
159,"50,54","0,11",0,"8035,86","7151,9154","883,9446",,2/05/2022,2022-05,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
152,"49,65","0,14",2,"7546,8","6490,248","1056,552",,2/05/2022,2022-05,CANADA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
173,"26,57","0,24",3,"4596,61","3493,4236","1103,1864",,2/05/2022,2022-05,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
143,"30,75","0,04",4,"4397,25","4221,36","175,89",,2/05/2022,2022-05,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
147,"19,47","0,14",0,"2862,09","2461,3974","400,6926",,2/05/2022,2022-05,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
160,"41,28","0,01",1,"6604,8","6538,752","66,048",,2/05/2022,2022-05,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
128,"41,37","0,14",1,"5295,36","4554,0096","741,3504",,2/05/2022,2022-05,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
152,"22,23","0,03",3,"3378,96","3277,5912","101,3688",,2/05/2022,2022-05,UK,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
154,"18,86","0,22",2,"2904,44","2265,4632","638,9768",,2/05/2022,2022-05,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
156,"23,1","0,24",3,"3603,6","2738,736","864,864",,2/05/2022,2022-05,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
143,"47,95","0,07",1,"6856,85","6376,8705","479,9795",,2/05/2022,2022-05,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
137,"46,14","0,07",2,"6321,18","5878,6974","442,4826",,2/05/2022,2022-05,UK,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
149,"49,45","0,19",1,"7368,05","5968,1205","1399,9295",,9/05/2022,2022-05,CANADA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
148,"58,7","0,08",3,"8687,6","7992,592","695,008",,9/05/2022,2022-05,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
156,"40,67","0,07",1,"6344,52","5900,4036","444,1164",,9/05/2022,2022-05,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
133,"27,38","0,19",1,"3641,54","2949,6474","691,8926",,9/05/2022,2022-05,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
132,"40,07","0,24",2,"5289,24","4019,8224","1269,4176",,9/05/2022,2022-05,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
137,"42,42","0,01",0,"5811,54","5753,4246","58,1154",,9/05/2022,2022-05,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
134,"31,48","0,12",0,"4218,32","3712,1216","506,1984",,9/05/2022,2022-05,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
156,"24,72",0,0,"3856,32","3856,32",0,,9/05/2022,2022-05,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,1,0
146,"28,84","0,16",1,"4210,64","3536,9376","673,7024",,9/05/2022,2022-05,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
140,"40,7","0,22",2,5698,"4444,44","1253,56",,9/05/2022,2022-05,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
152,"28,25","0,22",0,4294,"3349,32","944,68",,9/05/2022,2022-05,USA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
157,"40,28","0,12",0,"6323,96","5565,0848","758,8752",,9/05/2022,2022-05,UK,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
142,"37,5","0,1",0,5325,"4792,5","532,5",,9/05/2022,2022-05,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
158,"40,7","0,13",1,"6430,6","5594,622","835,978",,9/05/2022,2022-05,USA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
153,"57,06","0,15",1,"8730,18","7420,653","1309,527",,9/05/2022,2022-05,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
148,"18,08","0,07",2,"2675,84","2488,5312","187,3088",,9/05/2022,2022-05,USA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
143,"16,52","0,19",0,"2362,36","1913,5116","448,8484",,16/05/2022,2022-05,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
153,"21,63","0,15",1,"3309,39","2812,9815","496,4085",,16/05/2022,2022-05,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
155,"34,56","0,17",0,"5356,8","4446,144","910,656",,16/05/2022,2022-05,CANADA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
144,"13,67","0,05",1,"1968,48","1870,056","98,424",,16/05/2022,2022-05,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
161,"26,77","0,02",2,"4309,97","4223,7706","86,1994",,16/05/2022,2022-05,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
141,"58,86","0,03",0,"8299,26","8050,2822","248,9778",,16/05/2022,2022-05,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
149,"48,59","0,22",1,"7239,91","5647,1298","1592,7802",,16/05/2022,2022-05,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
172,"15,67","0,01",0,"2695,24","2668,2876","26,9524",,16/05/2022,2022-05,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
156,"48,81","0,13",3,"7614,36","6624,4932","989,8668",,16/05/2022,2022-05,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
153,"38,06","0,13",3,"5823,18","5066,1666","757,0134",,16/05/2022,2022-05,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
160,"48,84","0,09",0,"7814,4","7111,104","703,296",,16/05/2022,2022-05,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
145,"15,96","0,23",0,"2314,2","1781,934","532,266",,16/05/2022,2022-05,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
173,"26,49","0,1",2,"4582,77","4124,493","458,277",,16/05/2022,2022-05,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
154,"29,46","0,12",5,"4536,84","3992,4192","544,4208",,16/05/2022,2022-05,UK,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
139,"24,59","0,19",2,"3418,01","2768,5881","649,4219",,16/05/2022,2022-05,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
142,"10,57","0,11",1,"1500,94","1335,8366","165,1034",,16/05/2022,2022-05,USA,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
141,"34,55","0,15",0,"4871,55","4140,8175","730,7325",,23/05/2022,2022-05,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
146,"39,48","0,09",2,"5764,08","5245,3128","518,7672",,23/05/2022,2022-05,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
170,"35,26","0,24",0,"5994,2","4555,592","1438,608",,23/05/2022,2022-05,USA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
158,"43,98","0,09",1,"6948,84","6323,4444","625,3956",,23/05/2022,2022-05,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
157,"30,98","0,05",0,"4863,86","4620,667","243,193",,23/05/2022,2022-05,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
187,"39,37","0,05",3,"7362,19","6994,0805","368,1095",,23/05/2022,2022-05,USA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
161,"55,6","0,05",2,"8951,6","8504,02","447,58",,23/05/2022,2022-05,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
180,"15,28","0,05",2,"2750,4","2612,88","137,52",,23/05/2022,2022-05,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
161,"42,99","0,08",1,"6921,39","6367,6788","553,7112",,23/05/2022,2022-05,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
156,"50,6","0,04",2,"7893,6","7577,856","315,744",,23/05/2022,2022-05,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
126,"42,81","0,21",0,"5394,06","4261,3074","1132,7526",,23/05/2022,2022-05,UK,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
144,"20,58","0,2",2,"2963,52","2370,816","592,704",,23/05/2022,2022-05,USA,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
135,"48,74","0,08",2,"6579,9","6053,508","526,392",,23/05/2022,2022-05,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
122,"17,63","0,21",1,"2150,86","1699,1794","451,6806",,23/05/2022,2022-05,CANADA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
142,"12,51","0,1",1,"1776,42","1598,778","177,642",,23/05/2022,2022-05,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
142,"47,55","0,02",2,"6752,1","6617,058","135,042",,23/05/2022,2022-05,UK,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
151,"25,65","0,14",1,"3873,15","3330,909","542,241",,30/05/2022,2022-05,UK,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
150,"20,28","0,19",1,3042,"2464,02","577,98",,30/05/2022,2022-05,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
181,"44,14","0,24",2,"7989,34","6071,8984","1917,4416",,30/05/2022,2022-05,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
166,"28,01","0,15",0,"4649,66","3952,211","697,449",,30/05/2022,2022-05,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
151,"47,19","0,13",1,"7125,69","6199,3503","926,3397",,30/05/2022,2022-05,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
127,"20,86","0,24",4,"2649,22","2013,4072","635,8128",,30/05/2022,2022-05,USA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
156,"20,7","0,24",0,"3229,2","2454,192","775,008",,30/05/2022,2022-05,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
131,"38,66","0,2",1,"5064,46","4051,568","1012,892",,30/05/2022,2022-05,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
135,"43,95","0,21",1,"5933,25","4687,2675","1245,9825",,30/05/2022,2022-05,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
153,"42,3","0,25",0,"6471,9","4853,925","1617,975",,30/05/2022,2022-05,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
167,"22,6","0,24",1,"3774,2","2868,392","905,808",,30/05/2022,2022-05,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
144,"22,22","0,21",2,"3199,68","2527,7472","671,9328",,30/05/2022,2022-05,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
170,"16,06",0,2,"2730,2","2730,2",0,,30/05/2022,2022-05,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,1,0
143,"49,09",0,2,"7019,87","7019,87",0,,30/05/2022,2022-05,CANADA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,1,0
143,"21,32","0,12",1,"3048,76","2682,9088","365,8512",,30/05/2022,2022-05,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
142,"48,11","0,25",2,"6831,62","5123,715","1707,905",,30/05/2022,2022-05,USA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
142,"20,88","0,03",1,"2964,96","2876,0112","88,9488",,6/06/2022,2022-06,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
154,"44,01","0,07",1,"6777,54","6303,1122","474,4278",,6/06/2022,2022-06,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
157,"20,63","0,09",1,"3238,91","2947,4081","291,5019",,6/06/2022,2022-06,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
130,"52,66","0,05",0,"6845,8","6503,51","342,29",,6/06/2022,2022-06,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
159,"29,67","0,02",1,"4717,53","4623,1794","94,3506",,6/06/2022,2022-06,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
161,"20,35","0,08",0,"3276,35","3014,242","262,108",,6/06/2022,2022-06,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
156,"48,27","0,21",3,"7530,12","5948,7948","1581,3252",,6/06/2022,2022-06,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
156,"59,12","0,17",4,"9222,72","7654,8576","1567,8624",,6/06/2022,2022-06,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
138,"26,07","0,25",0,"3597,66","2698,245","899,415",,6/06/2022,2022-06,USA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
151,"31,63","0,12",5,"4776,13","4202,9944","573,1356",,6/06/2022,2022-06,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
147,"12,73","0,21",2,"1871,31","1478,3349","392,9751",,6/06/2022,2022-06,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
147,"39,58",0,0,"5818,26","5818,26",0,,6/06/2022,2022-06,USA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,1,0
154,"19,59","0,16",0,"3016,86","2534,1624","482,6976",,6/06/2022,2022-06,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
143,"39,01","0,17",2,"5578,43","4630,0969","948,3331",,6/06/2022,2022-06,UK,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
141,"13,93","0,11",3,"1964,13","1748,0757","216,0543",,6/06/2022,2022-06,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
139,"15,04","0,15",2,"2090,56","1776,976","313,584",,6/06/2022,2022-06,UK,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
155,"34,32","0,03",1,"5319,6","5160,012","159,588",,13/06/2022,2022-06,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
156,"36,55","0,17",2,"5701,8","4732,494","969,306",,13/06/2022,2022-06,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
167,"48,93","0,06",2,"8171,31","7681,0314","490,2786",,13/06/2022,2022-06,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
169,"48,96","0,18",0,"8274,24","6784,8768","1489,3632",,13/06/2022,2022-06,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
153,"58,37","0,2",0,"8930,61","7144,488","1786,122",,13/06/2022,2022-06,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
133,"27,24","0,01",1,"3622,92","3586,6908","36,2292",,13/06/2022,2022-06,CANADA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
146,"50,1","0,23",2,"7314,6","5632,242","1682,358",,13/06/2022,2022-06,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
163,"23,18","0,05",2,"3778,34","3589,423","188,917",,13/06/2022,2022-06,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
177,"54,07","0,16",1,"9570,39","8039,1276","1531,2624",,13/06/2022,2022-06,USA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
147,"11,57","0,17",1,"1700,79","1411,6557","289,1343",,13/06/2022,2022-06,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
152,"23,87","0,12",1,"3628,24","3192,8512","435,3888",,13/06/2022,2022-06,UK,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
146,"32,56","0,15",3,"4753,76","4040,696","713,064",,13/06/2022,2022-06,UK,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
141,"23,05","0,07",3,"3250,05","3022,5465","227,5035",,13/06/2022,2022-06,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
155,"16,77","0,04",2,"2599,35","2495,376","103,974",,13/06/2022,2022-06,UK,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
159,"57,03","0,05",1,"9067,77","8614,3815","453,3885",,13/06/2022,2022-06,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
140,"55,73","0,14",2,"7802,2","6709,892","1092,308",,13/06/2022,2022-06,CANADA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
150,"13,21","0,13",2,"1981,5","1723,905","257,595",,20/06/2022,2022-06,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
139,"50,53","0,1",2,"7023,67","6321,303","702,367",,20/06/2022,2022-06,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
147,"48,2","0,25",1,"7085,4","5314,05","1771,35",,20/06/2022,2022-06,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
147,"20,2","0,17",3,"2969,4","2464,602","504,798",,20/06/2022,2022-06,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
146,"24,25","0,11",1,"3540,5","3151,045","389,455",,20/06/2022,2022-06,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
140,"10,39","0,13",2,"1454,6","1265,502","189,098",,20/06/2022,2022-06,UK,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
141,"43,45","0,16",1,"6126,45","5146,218","980,232",,20/06/2022,2022-06,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
144,"47,92","0,08",0,"6900,48","6348,4416","552,0384",,20/06/2022,2022-06,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
128,"39,14","0,01",1,"5009,92","4959,8208","50,0992",,20/06/2022,2022-06,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
160,"48,17","0,19",1,"7707,2","6242,832","1464,368",,20/06/2022,2022-06,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
158,"29,87","0,05",1,"4719,46","4483,487","235,973",,20/06/2022,2022-06,USA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
171,"18,65","0,17",1,"3189,15","2646,9945","542,1555",,20/06/2022,2022-06,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
153,"35,75","0,2",2,"5469,75","4375,8","1093,95",,20/06/2022,2022-06,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
154,"51,8","0,23",0,"7977,2","6142,444","1834,756",,20/06/2022,2022-06,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
150,"47,73","0,18",0,"7159,5","5870,79","1288,71",,20/06/2022,2022-06,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
166,"49,86","0,11",1,"8276,76","7366,3164","910,4436",,20/06/2022,2022-06,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
136,"43,09","0,14",0,"5860,24","5039,8064","820,4336",,27/06/2022,2022-06,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
133,"47,19","0,18",0,"6276,27","5146,5414","1129,7286",,27/06/2022,2022-06,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
152,"55,19","0,23",2,"8388,88","6459,4376","1929,4424",,27/06/2022,2022-06,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
172,"51,43","0,14",1,"8845,96","7607,5256","1238,4344",,27/06/2022,2022-06,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
139,"41,42","0,04",1,"5757,38","5527,0848","230,2952",,27/06/2022,2022-06,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
149,"39,43","0,23",2,"5875,07","4523,8039","1351,2661",,27/06/2022,2022-06,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
156,"34,4","0,05",3,"5366,4","5098,08","268,32",,27/06/2022,2022-06,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
140,"47,5","0,04",1,6650,6384,266,,27/06/2022,2022-06,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
137,"42,83","0,21",1,"5867,71","4635,4909","1232,2191",,27/06/2022,2022-06,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
166,"26,27","0,04",2,"4360,82","4186,3872","174,4328",,27/06/2022,2022-06,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
147,"48,08","0,14",2,"7067,76","6078,2736","989,4864",,27/06/2022,2022-06,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
174,"27,96","0,18",2,"4865,04","3989,3328","875,7072",,27/06/2022,2022-06,UK,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
137,"33,39","0,1",0,"4574,43","4116,987","457,443",,27/06/2022,2022-06,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
172,"34,07","0,17",3,"5860,04","4863,8332","996,2068",,27/06/2022,2022-06,CANADA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
134,"37,14","0,2",0,"4976,76","3981,408","995,352",,27/06/2022,2022-06,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
